x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
26.65334918677734,31.849151923086502,50.03285715864913,27.003107779485962,26.637985670366014,31.861788153663202,50.02875189906339,27.000973676548675,26.667675268596817,31.81560714827423,50.00995256177486,26.92800334057832,26.944680539813604,32.12392564376137,50.80573978227546,27.128621080594655,28.056299510924624,33.67699353890774,54.55417131964456,28.305112254117862,27.105495661222204,31.969640033325494,50.251855174429636,27.445386052448203
43.007775560444934,37.660789491292334,17.250026109769024,37.009628834889895,42.979049876181065,37.6503690268153,17.22592866267871,37.025019327322525,42.90394881097376,37.809409843044875,17.02249758933471,37.360911367086025,43.36377134587436,38.5662189020192,16.829898402537445,38.38798693860493,45.672487533370614,41.31499582289363,16.785229650650567,41.675975555701754,43.652035477911525,37.938232657102496,17.46941884694957,37.26932142885824
19.36199796527095,28.866723638063313,29.647061161330658,35.967656020115854,19.36882944817665,28.84200227584799,29.663010646056883,35.90933547586496,19.53386783015247,28.82061630019725,29.722790252575106,35.91155726019216,20.010329258902633,29.155036796084392,30.16047124602278,36.29387170541915,21.505290408218578,30.719889130402077,31.90750266176928,37.9798823918614,19.250553579546825,29.068097396239363,29.862254066202944,36.57751925682318
30.709933755477426,35.230134562276376,27.068637254154318,38.219534817086895,30.68287622123285,35.166431102314704,27.062774829033895,38.17592465391096,30.808726105406098,34.995172051472494,27.251707873230554,38.11374637135038,31.372435477391427,35.19233390613522,27.860388951746017,38.63486312649237,33.41341619635068,36.749820974824964,29.85445204488512,41.305606541115246,31.344919478417058,35.87552381310365,27.30675761768354,39.31465482068693
26.02003317939061,27.481716398622698,25.759903378728556,21.37564278970934,26.010144845987725,27.480596791964892,25.72154965770263,21.389251711593232,25.917791468220212,27.605418575415836,25.790892051067253,21.493736682028707,25.997053490032812,28.09576941705563,26.126114457921883,21.87447892740303,26.708171944051763,29.802876573350066,27.33582319739705,23.139467090145732,26.308489696810867,27.697687379002886,26.352585892169483,21.69577625147959
33.244664746026864,47.63974125692704,13.011732128949202,28.43406508387072,33.230914327874814,47.62574156411618,12.988274308500932,28.450217402182712,33.1251186846986,47.913373733514675,12.964126783369768,28.561295916212906,33.28205392247205,49.25124740336157,12.984570213668265,29.05292080771605,34.403634961206606,54.20351401460782,13.16719490657663,30.812736643703126,33.61794090706081,47.93148717258416,13.368633237925922,28.43077841441109
30.973298420825103,22.18792368931666,21.14318895578969,18.94938844403258,30.98469177014563,22.190751281448385,21.12831146445457,18.86077416942102,31.156899657334545,22.093698285260178,20.952438764035367,19.023094139342437,31.7229836309162,22.127368383698233,20.85070652544354,19.423206352930567,33.54600525717106,22.664351625155085,21.102057111379327,20.566330483992452,30.921786144520503,22.32573447555908,21.456075156142532,19.88439277620838
33.8831027314241,31.185501098696072,20.59618943734194,35.24446167024422,33.86897870281603,31.198039759862912,20.585313756804695,35.200521698188396,33.94528418013434,31.552776928386578,20.59325510425263,35.18699401144974,34.558961705264515,32.516150764547696,20.761324427500824,35.67581020924413,37.04039708130286,35.45148415757554,21.474407851847474,37.993430361432004,34.26663945043131,31.310970070310887,20.992855361555723,35.98881342336638
36.422101120312135,25.010705796186645,45.706556813482415,36.82402735792929,36.4172361176063,24.996112528081508,45.70200961974993,36.81096187872244,36.636831201681225,25.14970527088182,45.647295123888,36.85369034293189,37.63374373500727,25.63326192995667,46.32206002747944,37.3842378979026,41.35880540962288,27.209078961679644,49.62720722873412,39.62914159421679,36.44097364105956,25.426673683242992,45.86219051654263,37.50009897792232
19.37605049693533,38.0876252086941,26.646379348526683,32.043194833977616,19.34089284350079,38.08325018390426,26.5904405184557,31.965579213579378,19.315061671036826,38.12905858214383,26.74096892128998,32.067095370938794,19.3757716327357,38.68764682324273,27.217763196785018,32.55626181840455,19.75961417036028,41.02101135623113,28.739978803352404,34.33050020826847,19.872715620511173,38.17961102549069,27.381850535718833,32.75659489165307
19.818380708208622,28.103348204453717,31.941135065930368,20.277201677612265,19.81753572672428,28.064649927515635,31.925972553775832,20.27613664663418,19.645686050908065,28.243904003061665,31.66966421686997,20.224580691004334,19.537461440238207,28.796130286126406,31.60894216056056,20.296665290147853,19.73942997357313,30.539637091223135,32.36498104246887,20.815373319505238,19.985426029423625,29.04418431064649,32.37571604252372,20.454135597678
37.506528990915946,46.405743448406184,36.60467384408785,44.441632257713145,37.51116538024772,46.394948785249746,36.616431224296534,44.44962585936182,37.66760841959,47.195978472193715,36.824293162883606,44.842854649989825,38.28931764295545,49.13785353672873,37.65226038289231,46.1459904677897,40.44469948789315,54.721416614825515,40.552598010951165,50.4788112628663,37.52723095557414,46.69514602494293,36.64438436405135,44.43523490121398
31.37419826664631,31.221776021514625,22.130119473410886,14.787612418877302,31.361720550929892,31.19883437232143,22.12054886980231,14.752185763181124,31.33414932322367,31.229944616672284,22.130985771716254,14.797644511652976,31.70434960400693,31.617494240676955,22.341819610987645,14.96029583064945,33.47122664637186,33.243028499813875,23.239232560863208,15.49518915158459,31.501580668909348,31.56589565575989,22.511026931079975,15.11524890291088
20.326958994925196,24.01214558908309,32.17701646239458,24.42020378682845,20.297375130519875,23.930780827553306,32.17225627509936,24.450894291098948,20.237391599813247,23.851351117210964,32.062322066453575,24.460249200399783,20.30176652200578,23.932075827228452,32.192456307494346,24.704696539878352,20.817513580414506,24.60010784713917,33.20329907292529,25.751917745993964,20.846230486203527,24.968809550621057,32.23079116727012,24.548501692861578
21.90297660122537,34.00646234792456,39.550520063258766,27.972391946723647,21.897443568822727,34.00242130453456,39.54788662372922,27.943546181707408,22.08964904401334,34.505163210380154,39.68966488280376,28.26818751397832,22.546299372516046,35.72749304806573,40.4794715815085,29.045483747754133,23.803801409009928,39.23163762257096,43.47077639188922,31.21264503535565,22.083955089446945,34.17383210110484,40.04691134762884,28.5264847069483
27.23358424177883,45.79248999976799,25.77055357561839,30.864800905524888,27.229231474453044,45.729200125193884,25.752108882772436,30.885725707606294,27.35282490003453,45.81753630065242,25.86935036362583,31.185939966919438,27.80054971914784,46.72233379916831,26.26594926323657,31.929343832982735,29.29778090852441,50.44407394023136,27.555307762839796,34.03437960532888,27.43590083946503,46.8668929401267,26.124650895664416,31.107348983419598
21.061025034477577,23.323406259619144,35.23449953348352,35.93294889515199,21.053401451885044,23.323935712609632,35.15980141821041,35.93567602398471,21.07042813621179,23.434539900230916,35.28886664667299,35.940855498656205,21.302300365815647,23.833145407568917,35.943776569863616,36.36457944250308,22.277925824644228,25.16917046851091,38.438042100500915,38.22838993977442,21.176191112221876,23.480645359440313,36.615750999017386,35.931843097179424
18.741514960648242,23.82755100649776,38.7608588658391,55.32153953624381,18.74628054660276,23.81755203696177,38.72034114784824,55.301532635697505,18.763196662508115,24.04790050535988,39.18117715573201,55.31716868375866,18.880483789886327,24.622373170676223,40.41566690112938,56.51352672722265,19.334732742987526,26.260004749850754,44.13717811322809,62.06862143366406,18.600370692005328,24.290733105892908,39.5771610401097,56.804390807694574
23.554405242146494,34.723606027589284,23.02484886979382,32.40582793403771,23.550207025141965,34.71541918370086,23.032634281353886,32.37638343074852,23.547074170959092,34.337535775928735,23.16052582390663,32.36105657019027,23.73048061803288,34.21900785400245,23.57315349231145,32.72144918396821,24.55387945341642,35.159669454229885,24.89746409578939,34.42396363650553,23.726796817161855,35.13347253738699,23.06148587638988,32.75460832952564
58.67795877945908,13.713980572501367,20.41088481365726,23.668295333330143,58.671334899260685,13.695684343665905,20.36875173326274,23.59784014715763,59.03945337791827,13.754719842737504,20.452054134712732,23.601722073904646,60.55788362806835,13.914808042899873,20.760874888021725,23.827266033472153,66.02016658497121,14.385438479873237,21.819376599011456,24.813099922409773,58.97422188372804,14.049160660407487,20.82843834015086,24.373836319462196
10.479729306360523,39.144334183629205,42.244598252193235,21.661618005461104,10.470260018089949,39.17419764384875,42.24592836684744,21.58266771681459,10.453602404672493,39.17335165456479,42.56756564501281,21.700014950301245,10.467120266250793,39.744478970611034,43.72236778203029,22.06426920974817,10.590429465077175,42.27979443584297,47.67946429911947,23.228197988954143,10.656617329745949,38.84063310580325,42.42843356147746,22.479384150923934
24.098766622449467,19.82251515478887,41.942207968000595,23.395591458069415,24.088830392721427,19.791863540312136,41.935239856488685,23.329349503866034,23.996560731968973,19.951276563235762,42.3178927442423,23.229196406799282,24.066738187382768,20.343391349092673,43.44811245475724,23.251646117976236,24.74890613478433,21.44714310060845,47.010473500456655,23.752151455729656,24.346065028687033,20.27144445758245,41.924586001838186,24.015242009436424
13.306457857338428,38.2853502686472,32.601503845831274,29.20528525152321,13.291403692097981,38.30139962092694,32.581963363096406,29.194193358924473,13.369347902149874,38.53055358488271,32.80861664311181,29.34583679519643,13.555702791237199,39.591139015410995,33.55073685110136,29.914588627087408,14.0626626039028,43.5340027086717,35.9564450105876,31.863281700023418,13.376219189376908,38.23989353827059,32.98622092626668,29.62812449020496
47.52034627661958,51.69406878946155,20.429637386368217,19.213207586673985,47.53404245598385,51.68372785141305,20.41390321295408,19.26601633520727,47.67021246250298,52.303177883754515,20.488137116026994,19.220711424524225,48.72574818568785,54.14003755877838,20.779256511431413,19.286490007535896,53.03174985844403,59.9722896367465,21.766295470494388,19.75829578803531,47.596036715973824,52.204191885213014,20.987388419237735,19.157000487317497
31.274330608058794,18.201713744503888,29.552595938392344,20.453190399357034,31.263891442265333,18.186964761039615,29.54379100256091,20.379653933735238,31.449154301441013,18.18110039763167,29.6367773439011,20.432462483189344,32.14687286540345,18.296937374141052,30.074535126420493,20.685873398557007,34.59509564798057,18.832819670471174,31.65057995455967,21.600252157716664,31.803850743344803,18.39225453099696,29.717262741220093,21.54163503188851
39.19751971021968,34.383842288891756,20.934170408722125,25.41145585027505,39.189512863403685,34.394734896500196,20.886480087917235,25.540765892366014,39.0183896144054,34.39581428833428,20.820138050940514,25.746586852938584,39.34025197590439,34.81938815572312,20.91419086152121,26.290700823190083,41.442500072729715,36.7390588148076,21.58166200458642,27.885568556079473,39.72517707750372,34.61023336905412,21.560249181674042,25.074813803628565
26.931328220654084,29.523503215000055,25.842470155128115,22.675827567443605,26.929386365708336,29.507872456911628,25.835152312717085,22.649207148474638,27.060762953093406,29.524193289362145,25.92192617143392,22.685018105572862,27.5677847284609,29.831479978380763,26.33006222351712,22.9162558601992,29.30474580531605,31.12850743123443,27.827169865537396,23.804617936443567,27.047592551884335,29.77179157761126,26.052673841393936,23.199584876677992
27.479176336352033,29.33358223430793,17.865676936524917,33.66408960905507,27.45161015535903,29.287195798039704,17.80439129598812,33.65539006373585,27.465928189849965,29.526454986537715,17.842812862674805,33.82029127302266,27.748537564927076,30.260807401411803,18.039439646428175,34.464879963767544,28.94691281453608,32.593059150819215,18.765729875378565,36.70711626558185,27.982582188904683,30.11625579330649,18.499019133333885,34.08690234493961
26.35610150415733,28.2977698263653,34.21925093067984,32.66094559158167,26.315553875781404,28.27395365896435,34.23003075078121,32.71442176622926,26.433160261200296,28.594287806330446,34.560831375355626,32.92502063055992,26.89113540341135,29.493426940414782,35.453990279293656,33.661688119966314,28.462493328287497,32.39156728554848,38.13218622211942,36.10751084945774,27.1440879955574,28.82808319118656,33.993839394776664,32.79575122857362
31.643695742225166,51.59784517387359,28.911459616993177,22.379922521815754,31.590470117344125,51.64034877659169,28.90163873726543,22.31212837431508,31.790395161094125,51.753196642492604,28.900277321503722,22.385978908906207,32.38931490962071,52.913736519714845,29.256272162917206,22.679199291691265,34.24442625887711,57.79671014282734,30.858760862935764,23.678830930346948,32.405684570731346,50.96974964676837,29.35942667313318,23.48237659342164
29.421035164627906,45.07052039291435,22.84141566486066,23.67288081919799,29.390687790862437,45.078244850293686,22.791382831242878,23.727860205677082,29.74088166906258,45.28745719445465,22.642203439513374,23.752948264671968,30.7073155429059,46.47606388144862,22.616545567514326,23.990847333032605,33.713689848763174,51.043717947193855,23.102847536060974,24.946017176239472,30.1507735594245,45.4735309655574,24.064637387002506,23.44440522607634
12.529508151652244,25.14877418710676,11.97953267913402,33.12992152670418,12.491643100389314,25.16228743067964,11.975812808532844,33.111602685881,12.543387891020414,25.161074177305693,11.981069219862887,33.457759493297445,12.694903327394053,25.355415561980077,12.041814407973947,34.363854682660225,13.157269701988453,26.22540730051991,12.287977132078115,37.04995168688432,12.95863480853718,25.142634144892718,12.067063552715654,33.32797846018574
40.28131068953454,29.404312395071276,40.33481976698563,36.5120163046462,40.32252952517085,29.40908372330498,40.3610313364505,36.51135909818775,40.69213754132825,29.625874575847675,40.781330148464164,36.536439813713386,41.855985903809575,30.221821506811054,41.981023789089875,36.9858200191378,45.67056404141095,32.008989986081914,45.72259653290139,38.89915436236106,39.6453302769059,29.469036849666903,40.57060528328681,36.490916453375455
47.44344982262169,43.219310072209026,44.463380917488465,25.662437489431234,47.44807214099806,43.20850425211488,44.4705850711545,25.723052523916234,47.63368384073025,43.51241885277059,44.5655678928125,25.63902499801401,48.76982671444714,44.729005712478966,45.39994830420694,25.78124731852883,53.11190011816189,49.17082269352983,48.82195095189301,26.741476855417204,47.32820998715642,43.76284665604978,44.64767481671414,25.72012921339332
31.786455893464467,39.55791928672292,40.03251470402419,28.089445754774424,31.79641377426593,39.56320063827399,40.04177860262994,28.06132807246243,31.688217353570593,40.03724949273378,40.061605083933806,28.298239976035855,31.97733302065612,41.34930432683686,40.63003346723783,28.963133068368712,33.7373805355886,45.44365920148112,43.08939247671544,30.99113148418469,31.6924096803668,39.62656993892056,40.08230492015684,28.60014304086603
41.92138802425018,38.34947934257526,34.37420139129835,23.055278227167005,41.904909824259754,38.329320923352284,34.29974175714389,23.051186562048787,41.647278029727055,38.70003051156477,34.50715154708036,23.066767079389255,41.839064405841,39.77271071028776,35.25679342101839,23.290252802759635,43.73075216761809,43.13281047199725,37.81141037819369,24.204281399278806,42.39047033274169,38.97272495973506,35.616663047858445,23.02874838983783
40.35876041357369,18.68365287137365,35.155772493611764,33.082004737330294,40.35770706689285,18.674636562403816,35.110139446812475,33.1733051355033,40.71139125393927,18.703168597121028,35.10537272868523,33.69799832791218,41.81416412523106,18.86898106128124,35.57567297493957,34.9301116240687,45.36071779052478,19.486152854541064,37.750732060387776,38.37357849543594,40.34851688971673,18.78613871015434,35.78074496921192,32.83381921085409
23.119408287232563,48.54849944986097,32.98308135913506,21.48215452290451,23.104831033053856,48.48616903369139,32.98055636838973,21.463878599168222,23.147978082741375,48.43298609972074,33.249008750816074,21.514515100251852,23.413553440565003,49.18033373044919,34.13554371431235,21.77421636779758,24.42316200819052,52.82887755694082,37.10991517140813,22.720682864300127,23.286998800677623,49.763886053235765,32.96650582321829,21.78905623345465
16.23024360376525,26.875848263305013,26.219346558531612,46.86091337242284,16.22990501675979,26.87023823550092,26.176756934080487,46.905396439564804,16.314627224352517,26.91349290498089,26.429298295475647,47.22882034248339,16.543683320260104,27.263444284255247,27.137119206541126,48.55900620261262,17.210275232327405,28.651971203870136,29.3672856585307,53.435732009720496,16.235730785063076,27.12527033716016,26.56891167155285,46.72600203651216
36.09634722021256,33.556461057711,30.758698396975205,28.19161837704567,36.107128633704875,33.56852717241943,30.752953958421617,28.224624944012607,36.68283977383272,33.69099713973235,30.73904069399567,28.20574219094011,38.02905876590066,34.34500090444094,31.061208410906413,28.50116522719322,41.79537662520444,36.809241244037004,32.55152791001595,29.888959067935968,36.10262968010663,33.57854901671066,31.034018203942182,28.06272722591124
14.061758184638702,27.153009025149778,35.58048899722415,18.847094267268144,14.060467639438846,27.093955426008637,35.56954746865276,18.789591078480875,14.158056088692025,27.1387984639616,35.9044433049019,18.683940784195975,14.39222769604843,27.50862707484698,36.922587852326785,18.65965885438996,15.037596407303646,28.980768422623843,40.17143870346514,18.973700740875447,14.163709237721706,28.118752776608922,35.82089341520328,19.57450010579095
39.988661397411214,26.444699073456405,44.81049703434328,34.71282451369835,39.97149058531885,26.431796054788343,44.766589704123966,34.72073575321168,40.26550420201539,26.31182233531253,45.081096176683616,34.851740564351445,41.28943701290037,26.40370757050978,46.27171291928901,35.51839640204496,44.70450353569353,27.291291205760444,50.410778982834614,37.95601297970579,40.35441437420376,26.743082548223363,45.37907348309494,34.94518460207444
17.708587535151977,35.129734496791485,23.84960779466724,29.23059436483661,17.66334480593267,35.13216944173352,23.845488916867154,29.208332502227645,17.610982152533623,35.048032281606154,23.897267263582155,29.546859844487038,17.647520332431274,35.361783313713225,24.198089343876887,30.392993536033217,18.016199440897687,37.11050430463566,25.328987370144283,32.83507574353504,18.352848804552302,35.25171626493868,23.98428035173573,29.890611570443365
20.535602967792702,44.065008906316656,30.10284444145677,39.578166805187635,20.537062261797768,43.98938831452323,30.107611592156914,39.62953536886637,20.479445388069312,44.03615543955605,29.945111042371757,39.764537422037336,20.57098584464074,44.76692369165136,29.992201752911484,40.73699376010402,21.200682809225274,47.91779880815747,30.8292329737539,44.70969855712361,20.707559540389713,45.53770085260228,30.027979831198365,39.651421921638416
28.2100073888684,32.97914293437658,34.57913434121723,22.761746687552407,28.174518374983613,32.91501092253612,34.56625146183684,22.70127131024281,27.7203082839916,32.97761491709745,34.71687873053603,22.80689460411534,27.40137674366866,33.519161239369,35.37338946080381,23.202925005820397,27.76906192569094,35.71298479108096,37.740702239197674,24.555046071900303,28.857008365643296,34.00805999898601,34.9908885204208,23.383861054563635
25.790445073277944,35.48351233510998,38.00922259965516,39.69549577611338,25.763307281819678,35.473083488916785,38.01805597649823,39.691046763340644,25.929365458188183,35.69116518994877,38.376444728622474,40.159511409649156,26.543519995556185,36.53626911319654,39.41781778973097,41.50079898033234,28.655147616321287,39.47368965730081,42.678152016202986,45.802807533396596,26.40481892581049,35.73490156494518,37.92390669801898,40.2115558805764
13.437556151715793,33.43387814528281,31.25975697078794,16.329682500988774,13.447888451118203,33.42545454378814,31.26329462050389,16.29286286341682,13.545362322290712,33.553360061700346,31.35543144297614,16.31433122170614,13.772380193293692,34.139700830313906,31.821586623799966,16.435269285083898,14.380887406602476,36.258313252632156,33.52992830675146,16.895909262885468,13.354621354710364,33.554220369148794,31.23497732873732,16.625654222637383
31.56958035923855,14.3934879203664,23.352481570900956,23.048018495578827,31.5538973690451,14.359704046440482,23.320223180596624,23.00829980513165,31.59030458038121,14.4147623861393,23.530489297782104,22.806910848989638,32.04168197387881,14.580083083886382,24.083211836797517,22.768554645588868,33.91710630841203,15.085277680252103,25.72000288001618,23.408027986668813,32.041519239950055,14.724735189592584,23.84226976704544,23.89298191967231
34.96635820176867,23.577741544849516,21.50764757729797,21.448889962854693,34.9679997771643,23.58301842866454,21.45692977878309,21.448937116652818,35.28076426089147,23.739012039245132,21.67944935268403,21.376865094239506,36.23992747427427,24.187747839840142,22.199128639391166,21.433151800545485,39.33103831507378,25.558679446113445,23.619043864295485,21.957350594014688,35.08707771708505,23.68495856386433,22.04238894772365,21.669626646109094
14.621618566577563,14.421073677939743,26.192205898549997,41.11372257855893,14.611616287167916,14.42790731711154,26.18196009914013,41.24671808052362,14.6731192819591,14.48509958833846,25.901385003296394,41.62438651732119,14.85316553466791,14.64878923489484,25.735438226512546,42.775228416553034,15.400901008374921,15.143913831192306,26.09560729418265,46.47931223371784,14.797729222366971,14.436548049829671,26.406731997899396,40.4203081373837
28.596357807177377,26.809458331133794,27.39019690365497,30.097851815791117,28.59033503187651,26.808091557703897,27.38693126428363,30.023713659099098,28.684258189854543,26.52118038056876,27.53564201792411,30.075482195301806,29.17980631096198,26.3753634154561,28.074590130985417,30.49386037458973,31.0589206621584,26.851551423665345,29.920817309432252,32.16561116505528,28.958417487188346,26.89143364148011,27.616546216445975,31.497050728967235
30.66884410909198,28.010419675579573,34.33231163254175,25.778625771523178,30.66920487161595,27.9974536165103,34.312811647739835,25.84173807136516,30.88698788748677,28.07306057773363,34.588778557798385,25.997488686094425,31.681359249855785,28.402947805463405,35.43180851462225,26.518035080877244,34.355270622444515,29.568512706050814,38.103708043524236,28.229166233652048,30.60105299191031,28.102762745196987,34.97115378977114,25.84296306957997
39.803821877903964,18.647311019097344,28.545922661394155,53.918794499209156,39.80334704535807,18.630322918239255,28.531809310246306,53.92055315458128,39.91673913955233,18.831683877267754,28.530330409927313,54.83006150532434,40.60676363532559,19.277178517587878,28.79225561213223,57.2687447152851,43.24791222470913,20.448416575496108,29.966513669243174,64.72522120537232,40.17455038278184,19.05631112868312,28.956265158513652,53.36149547236967
36.67728278837213,28.839417418689905,26.79287532110528,31.792151011506956,36.69255563603099,28.83408253768409,26.794001292026344,31.788767034072023,37.0242151173997,28.799857462928035,26.959719678004888,32.05161042368825,38.063886623772326,29.102634765150437,27.477231841319245,32.77570483895686,41.49097881341296,30.629941031162986,29.125065213621426,34.95048669366407,36.75684292466875,29.330329068880385,26.925758991752918,31.96538246299308
26.161836494657805,35.07312397770882,36.515553615296824,41.631738515535325,26.171201737548607,35.039669143239955,36.51869886635951,41.61470492756697,26.19113640678627,35.042115433210796,36.24785998045254,41.98924053892598,26.47364497768789,35.50438456332271,36.3173250640079,43.27980863144626,27.657111332809784,37.59366016009172,37.704716547735636,47.66055592236435,26.115667707467164,35.729273766174025,37.047813946919135,42.17993020804252
30.203197527607983,17.147774233163847,55.94709073072676,25.440698866712516,30.180124164385294,17.120480701622043,55.89044691851358,25.334325581331587,30.463739758258626,17.177720945290453,56.93204241267534,25.422222669791758,31.270553323826473,17.38808191472454,59.87586434682109,25.80944918347614,33.792707827352054,18.094271271640412,69.50918510949977,27.187931939868285,30.60830640163794,17.485178484871906,57.41391860693808,26.660721812919594
26.33646982805344,16.629270405934413,30.850146679857495,48.60287057789732,26.312579111585926,16.624906611141917,30.841405745587764,48.65343317429673,26.384193039385387,16.621494259893538,31.039108610621486,48.832717151587936,26.70632149166068,16.715762497302304,31.696947288586042,49.86837145257211,27.851906448700333,17.14256409078902,33.86002812701978,53.811353269734504,26.76712452033881,16.842263495175178,31.25878368635064,48.85560940391398
19.643365141336094,53.52454020850318,30.447215994188472,39.220958565590365,19.63681878565131,53.529801646290366,30.44522722171144,39.258181538382786,19.567324565262357,53.886730869025705,30.431732969089005,39.01450678548806,19.606638135805436,55.47891419822402,30.705289927682273,39.10608592072897,20.051822334016702,61.439110086289986,31.967715580934463,40.468803535631245,19.838363825947965,53.41519258942196,30.43793069607733,39.357018280179204
21.829930144917167,50.86628619384808,33.30892723374363,24.4663193673734,21.784417048983734,50.8621515976723,33.30948364559806,24.478212334903994,21.913186605545267,50.79020141476765,33.05919370841023,24.419710859639107,22.31129342710042,51.583645612863734,33.186121308097626,24.57239967349774,23.58960047425058,55.48630692561131,34.7270368499989,25.47889717346393,22.303716467426778,51.1994112292184,33.62568192044514,24.637439543082227
23.999383884744976,18.908200487125164,40.15410337263467,44.628759519975446,23.985067222488205,18.908252742750577,40.139134441361044,44.62011134670652,23.86773936758261,19.090861582417617,40.478240085828276,44.843655541320906,23.90301803836217,19.524422563587482,41.60063306466233,45.94576196705843,24.519147545290604,20.726606270171246,45.37618041177202,49.99770840913178,24.195761285308897,18.968468371999755,40.63493578937325,45.54780355600101
44.359061339956725,44.57129277599134,22.642663638022192,29.90367237679506,44.332257320008296,44.565562103886776,22.599257686228572,29.908637718559707,44.47724867213871,44.5722526518745,22.626187640158197,29.788843878972735,45.37313268229333,45.32577590756008,22.824764759227904,29.937666915445167,48.883799659761976,48.70415754169581,23.59174784871486,31.064919443586348,45.2068180206083,44.5616096267796,23.016903390515342,30.252410855385722
34.59002809060478,35.83570742941461,43.09409864492538,27.198426167198093,34.59230823528214,35.83740005516817,43.10236635525079,27.184967697186902,34.66184406428625,35.98555628191368,43.69885741000267,27.427929996793953,35.20548583248057,36.70855153851308,45.336705930258226,28.066361708079764,37.38624944752798,39.35589668600091,50.40866118823728,29.948939238537477,34.6831894238082,35.86471204484304,43.24662691323846,27.52973687393506
