21.732816859310084,22.260802892056844,22.272117892061704,34.99827597523852,32.998794086240096,32.90528761150477,29.180327161953258,33.23759017334532,33.33487250259028,21.999419072878286,22.2647587388283,22.267578435646207,34.8509950349128,33.089007228414445,33.01356528699419,30.855051870746415,33.26307296453343,33.312345202251336,21.98835304154901,22.254130032397562,22.258435121914466,35.346828459540816,33.53031755514628,33.45316161463728,30.71053449974355,33.15681102344241,33.20578578040857,22.12305551680701,22.40046209281042,22.404986454127624,36.5709974002324,34.63940197358377,34.55786787017452,30.810993082330146,33.38248430132589,33.434098766598034,22.772701321512365,23.089132260613095,23.09437842264282,40.118127900794924,37.872772537534644,37.77936786045234,31.815711037066233,34.79467294924946,34.85507920613351,21.681593824225423,22.238746097027345,22.315408946041366,34.72217451190032,32.94237036963483,32.6520160665204,28.384733887133503,32.616490286455594,33.18298952499093
20.713513072684496,20.705151319671508,20.70498600401922,26.295653743942832,24.92957523947774,24.87405037337439,26.60415698275692,26.746318234838636,26.75393369654885,20.693310726249333,20.688481065179005,20.687872609005925,26.450962958102437,24.918035009531888,24.82015567973999,26.965260460024265,26.7461789534034,26.738183704308323,20.841129955675438,20.834410133980846,20.834373407829084,26.315449073564846,24.801495131790197,24.704154790806147,27.08179553748863,26.87327146114601,26.86723567222434,21.226281969923217,21.21376463147858,21.213623294619534,26.331350973796805,24.844540962114063,24.748502650591124,27.537763248976972,27.35131128377582,27.345742801045162,22.340341817230787,22.316403650132813,22.316054827110108,26.96983950735891,25.512165615447778,25.417076032550707,29.15212684164661,29.016820266240643,29.012338830659548,20.978284281326758,20.98331951363835,20.98313529398366,27.192780090470702,26.422451624198242,26.37261736439929,27.153123457019852,26.916520642727626,26.95721957715973
25.659098932994958,25.018253326725432,25.007066279514003,24.126846592087524,23.717588667978227,23.688801616127275,24.307754780014708,22.438767969195773,22.400410114224865,25.41882228313604,25.005930819789913,24.99989779965122,24.02540348277502,23.673022867070248,23.654512422043965,24.204984494942618,22.409190220083715,22.372814471821922,25.543471440413235,25.121277605841094,25.11462304497239,24.179120363404742,23.807765638936708,23.78851114627182,24.189733927663976,22.396689980593727,22.359678562731524,25.957907130995313,25.516111843248638,25.509113505265116,24.639535057554546,24.229811971746265,24.208835232143485,24.376020904620102,22.567989200595427,22.53066542674141,27.3019601546309,26.808609975417156,26.80073922381835,26.073775635437087,25.569472398346132,25.544273139076754,25.263389392876817,23.385380813044982,23.346615683176655,26.190477592994913,25.263610961898785,25.184547805465648,24.47006643328212,24.384719408449154,24.32521620981669,25.820858622045716,23.342790197777667,23.135273519524134
25.345027077089167,25.380426595316674,25.38227247283598,28.924985467032055,28.02774400372084,27.972106919828768,38.575420680238054,37.30823137801288,37.27964346107953,25.360670239395155,25.37279742592561,25.373104742947824,28.864888360841352,28.055133860705407,28.009747259815896,38.933981881830015,37.317217062405796,37.282776155166644,25.49966534700606,25.517473426374398,25.51832657377856,28.905291215686116,28.094643067097753,28.04832009139471,39.423148440758595,37.79236437441054,37.75637434062327,25.999185957863922,26.028155469500923,26.029249235791468,29.21309655011827,28.389327667855945,28.342090739160025,40.70963272923389,39.038859622511225,39.00191937300779,27.690074465176373,27.74009111938965,27.741677485491977,30.406883832297755,29.53812238833093,29.487992499512785,44.599537458468625,42.804218017925784,42.76428081409114,25.607979190314065,25.536843636109875,25.5493012750342,29.198709786487413,28.4805922129729,28.31968158138658,38.76993128268746,37.47811227379986,37.3296293461119
32.422972131924425,31.93849397333467,31.928126415265687,24.217909144135323,24.405217690852666,24.426236783177387,30.992418805588095,30.244630438696422,30.22516972934026,32.15484919851919,31.86912971868328,31.86497771451367,24.182020763034675,24.350656724035865,24.36402154678067,31.094718102876953,30.230500068278022,30.209568009985922,32.63379264589827,32.30577940331897,32.29981845060826,24.193637845894855,24.399619390046805,24.415249294934622,30.968192685865468,30.105840661719903,30.08640106295468,33.73686383337673,33.33838967221205,33.331204868879965,24.470453164637938,24.746202694786408,24.76478190476508,31.12411188175808,30.25855469797184,30.238999669740537,36.78132018859237,36.23109289580374,36.221259819178464,25.675619698484056,26.098541364520695,26.123548368573626,32.320527751727575,31.429013795268713,31.408668801879376,33.16352572022529,32.71176238287301,32.65677840737248,25.080951432336406,25.032776940983172,25.086311564596816,31.803507074093428,31.189296617045674,31.108090437982355
34.17410017967098,35.06403721768348,35.07797153508816,35.87163145678239,35.7165983663619,35.69196011375454,25.877007913392948,24.050133120123366,24.01457779343792,34.45950803036719,35.0827219268214,35.09116780039244,35.91198048830002,35.72089150418536,35.70566809571486,25.6096331007758,24.038405218207618,24.012010622727942,34.681996654356816,35.32326629756356,35.332231476624095,35.64811139552235,35.48012403358059,35.46719373067716,25.777127330549085,24.18758697919622,24.15984692299957,35.41516133041738,36.10275372941503,36.112477806928126,35.621082096764056,35.487233888224544,35.47561488932931,26.299228341789878,24.6611486831151,24.63251862506084,37.81144900722334,38.63079448871474,38.642571278153284,36.54239508629746,36.46699155197151,36.457136790124935,27.97950302846655,26.192865233537773,26.16153293771016,33.59164855762156,35.00502423711139,35.10424101389921,35.71637938425218,35.91342897531552,35.850502056312195,27.05452266563255,24.411110405231128,24.20107773246851
27.06710749903544,27.066930999003752,27.06700933383357,20.36580007160615,20.659379142716986,20.643579708515677,22.511737548233256,20.79482784446101,20.754973692374428,27.062166580124753,27.05249107735872,27.051792693282728,20.833017901317874,20.65138258039392,20.628225323836077,22.169834170722712,20.770115422718263,20.73949817411675,27.198073637033595,27.18830947264023,27.188208169178793,20.935513715059077,20.760384101061014,20.73826573855559,22.232769830969435,20.816138015664716,20.785908211852984,27.657904916203993,27.64666493359837,27.646544022569994,21.24123876041277,21.084918091526074,21.062809603368642,22.524609782113366,21.0681141537178,21.03711051885639,29.147200767233073,29.13384435324586,29.13369743855686,22.191750683287545,22.089071032935937,22.06672494654569,23.575916066831812,22.001746157412736,21.96840574412492,27.39944204745835,27.391802393276627,27.393820221260803,20.460269014076534,20.951095328923234,20.96125603039562,22.91369909715857,21.311936254155288,21.100166928339355
40.6385128722146,39.61274449508346,39.59010089163063,32.29816039049635,30.634873555939098,30.541611795540515,20.762624129443303,19.17379809984678,19.13842741270124,40.173407290210534,39.582677769988386,39.56959649727835,32.29324621096745,30.62573547041003,30.539524562043905,20.574766011395788,19.16287669442474,19.13436523130939,40.07541691906377,39.45041737800887,39.43891712920819,32.65550288695747,30.954800899964823,30.868759492910883,20.875057256899716,19.433436803402735,19.40449512301039,40.502721626009766,39.81382834653141,39.80119100468728,33.63683857405898,31.865543932365807,31.776309537025025,21.591174457326545,20.079262248007343,20.048920029041234,42.85679239442541,42.007242748906016,41.99173315602919,36.64169479603344,34.67732042909961,34.578640213939956,23.642800020026524,21.938637777721475,21.904391791951895,41.356250634238314,40.16787937957887,40.018873419425475,32.46705661990963,31.656289182661137,31.441195032427203,21.206997042990302,19.58956897843378,19.405035249970148
23.697458109179113,23.607169794041333,23.607389148343547,27.88436979165828,25.900812063927642,25.749704164582965,19.495601696136355,18.770612981496,18.767078392673028,23.631478225675348,23.600625791275895,23.60006608885863,27.852020945296687,25.852496080446603,25.751716499718643,19.428724736779262,18.77418425849731,18.770413828977375,23.67752563419478,23.652151378572817,23.652476422169606,28.03289857445994,25.974577859131998,25.871662704519515,19.322325345588563,18.673203614174742,18.66921999676952,23.93856924135738,23.920332909476496,23.92077453885704,28.593782871981972,26.418993796946467,26.310794398891666,19.32246022594345,18.674805549254643,18.67086066457248,24.90298540770504,24.900309351030586,24.9010130983816,30.386896712171733,27.92762289948535,27.805656515440656,19.74804551161234,19.087132813745484,19.083182166004104,23.992963073043605,23.698574386707808,23.69449553622424,27.93088801030006,26.797442246928625,26.450960921358302,20.53147433196469,18.829622020773126,18.801207988645224
32.459943868455476,32.32602798518102,32.32293154669669,23.124200548338518,23.642305349161788,23.65122873033694,37.54156006397546,37.358857423096794,37.355733542190436,32.42741601410866,32.333302853077164,32.32668245784307,23.323195727795984,23.59023050524897,23.593638810040616,37.6687866176172,37.34370405610752,37.341138559345445,32.63086823312822,32.52418674723643,32.52194855589124,23.38048233404551,23.650265661825145,23.650484037332756,37.52067422972802,37.20417031371666,37.199549487489854,33.281916736402756,33.15523974196545,33.15266242946837,23.698604834586792,23.97607263822587,23.976544400090358,37.80904015200794,37.49944814006113,37.49495019178125,35.35274234401009,35.18640817369226,35.183139041887465,24.90361050321918,25.21155399746166,25.212570202084308,39.67856160458543,39.37630269042282,39.37189811534231,32.40336603271382,32.27653701945264,32.25799621977978,23.353371259040074,23.944729771589756,23.992482167580622,37.94700467906429,37.62767743169008,37.61935066584813
